spanish|436560b308aafcc20bcc11502edba8ed2f2d88a5c6cee039516796135f073665|cielo
spanish|88e591ac9d118159f84c954c9c81a8d2c8671607c1db0edb2b41e7a1bff17b98|río
spanish|475d6522b32b82ddadf03852d1a974ff226c098121b0e792d4392996de37c490|sol
spanish|ecfe790298e38243ed4f5e209233d3c7ea5af62a795ab324f885e0f5a6b5ba56|mar
spanish|46d5db31eadeb40683cc274cb71c422678f85b9377f43dfc1289189cf4ccc9bf|montaña
spanish|4b3a2197c40f81e3cde0e140f1efc094ae3f165ecf1870f1fb2bbfb1a1641f73|lago
spanish|0d9214c032ec05bf45a5895993e98a13477b7e316dc608211b91d890a30d2fbc|playa
spanish|295b87e6e579bb3492ce0e1dd9a1cfcb5bc36673cb55c9af84f7ff7c4e587d52|el cielo
spanish|50890f150390ec0f50fe0b8bc40732d72dc877b7be38abd1358299231c26d885|un río
spanish|e71641cb75dc4a7ad8ee6703c0273969662be67098671a5f356b452032701df3|el sol
spanish|168ac6676d439fee563f69b784b60fbb2f1c075916c7f81b14051aa2037fe5fa|el mar
spanish|a9871b75a5b7a6fc504584f12bb167279fc8f603b776b828a2d1957401a57ffa|la montaña
spanish|fb782ae6e7929316435d927782834f893f419cd68a68798fd2cf8edfc0b54c5a|un lago
spanish|89c2cfd9b6c02e6c2d0dc113f108847051687b9726dc6793b53f72b7ca33fba6|la playa
spanish|0bca54f1f40f2837304829a7948569ef67a535606b3fe807a535b3499f1a2017|¡Buen viaje!
spanish|4fce3f011eb465561d51c980fa759f0c12069b5b0c8c1a62f9cf030515e3e4a0|Vamos a la playa
spanish|2b5700edfc78fcc2a027d4cd250088921a571a8a20d4bc012438a285644e4d77|¿Mar o montaña?
spanish|d15f72103e85dd6ad05d8333388c0868635e6111884235771deede827b097e88|Yo soy un gato
spanish|d184e8c894e64c3b6edd5abef2af60a46402a5e4195310604ce4100620c37f62|Tú eres grande
spanish|b7cb244cfe377f12392fd7fe8681b4553748328c9a0c5f99693e02d394696be9|El caballo es pequeño
spanish|9d13891f0e72653eafa97c4d84d1e7a032c72112e7dc51d2a2f7ee421ac9e363|Yo como pan
spanish|6d0e5e60594883db9cc717c7a9f0260bfd2dcaedbbfa6e1dcd62f73d3b71ed15|Tú comes pasta
spanish|da46d78c0fe2f521cc0e6822dd798705b233405cdbfa6ae2751ed44fb656326c|Ella come pizza
spanish|042862994fb56e2b41bb8d21dec9e64a3d8de6e62eece44b4498f06c50bebfb4|Él come pan
spanish|b9dfd47aa7f28d0df827e08a09baa83d15296b382e4395906f3966e6c22d6296|Yo bebo cerveza
spanish|3f0e03ed73c223c6c7203a802749d276172d879e5bb8a36bf9af990bda3fd28e|Tú bebes leche
spanish|0b366a9849b1a6111c459e506cc64a9946c50abb75bae852b5600b3a6be22e82|Maria bebe cerveza
spanish|fffb86e15b20426799422bf5cf1a756436dd139806011adae0c0f5b5021ed861|El caballo bebe agua
spanish|b7973e043cd12fbbed27d3f1cf3c452272fbe57f420b0e9db08726cb74933f8b|gatos
spanish|528e73a03d22986d897fddb8c276e70c7a32709c9d7af37ee82dc63495c9480a|playas
spanish|0fb9b79e3e8f21db0674c8d9826ded7089df499d81df2c1bd6f6b4ce02d5f574|patos
spanish|d5c6c980c4c47d632a9082ee7e2fc12915420643c5d2d2ee6a3022a39859256d|camisas
spanish|a656d56cc6bfdab4110f153c2050d4676ea72af704ba9a491f0cd00be21b0afa|estudiantes
spanish|3e523b467221f0a5e02a6f1eee90251e612a081f675e6f12a863c02cd770e984|fresas
spanish|fa2e9e9aa3bac9310d0d686b29ba694aa3c92514952ae9c8b63e566b87aab396|gafas
spanish|e7462f90f98ca5f3bcee48599a00816ebc245da13d95c7014f90d54e0544831b|médicos
spanish|06f256785f2c8272bd69220f88234aa60e1b712ea6b453cdfd6a3b2777d9c4db|los gatos
spanish|11b9b870e76b3e8254de88e041aa3775445b43ead59f046e78337966861e29c1|las playas
spanish|59b2ea12f7d92bbe05cb65f9c65a859d6198c502977cdb40232e8277de3bbadc|los patos
spanish|fb8a590135684e7ec4d6d8830babffd45e6699445a7de89bf832c8d2dbe58e03|los estudiantes
spanish|5126f2925f0bbc07b1815493323a5c828d2641e7e97c0e599ded9e2da46cd8d0|las fresas
spanish|56e411206739388000d14bb6e23e08260d8d1a1d6396a371ebe5fae22d403936|las gafas
spanish|0bf5a9497a079d4c54edc6b1b5d72fc8cbac357c8f848944d4b14b92ec1e59e5|los médicos
spanish|24b15af18e4320d136bbe868cd495827c72cb3e7c0bbfcc10553e74a774c6a5e|las camisas
spanish|f2e07df00ed55aefea0a388a3b1cc332300a3f07cfcd68644b5c5b3cc21b95ad|Gatos verdes
spanish|f9a895ab8cf708a1bdddd903f2371017b0a4b349306c7e8f560b79a92f449c96|Playas bonitas
spanish|392ce025ffa78de312e377043a75bb236b0ee92514f487ba734ead95f4a85471|Las camisas son rojas
spanish|014eaeaee3313452de941a72f7e164e04ef90feff5d3a055d36f486daab604e2|Los gatos son estudiantes
spanish|6578d820768bd00603bd93a6337baae34cfa6557b3773c15b3b64498d5c0a85a|Las gafas son grandes
spanish|4cf8b86c0d06935cb7476981ad98e8d85ab2754ecd2d646436682b6ed1a9d91f|Los patos son médicos
spanish|1ffc687eae822e2dfde74d3ff01ea17edd9279c0d8785748cbab738c3ed9710b|Nosotras comemos plátanos
spanish|b03c5da5c4f38662dff0a38f3ed3f3a343b44274c46cae98e5b6ac80ac9802f9|Vosotras coméis más
spanish|448c7da7895b8540b3214c3a8d09010f578e96a9e66bd27b1a621cc6a4bbfcab|Ellas comen menos
spanish|b089f3b4f056f11c375ce1490e6c5c1f0fc50229c8e432547896edfd33ed6727|Nosotras bebemos mucho
spanish|62e9a4cdef3418781eb0d13d645b77778f10a4742b3b79283d7347189012d9bb|Vosotras bebéis agua
spanish|104230787e7088ea0ddf5c9453c8cd46854c534e52cff2e5362d4bf7d117c121|Ellas beben cerveza
spanish|de2fa89272781d69022472ab1612cf32aa74f12036dc8af9a5e0160746564e66|Nosotros somos caballos
spanish|40db49fc455859f9a5c45239975f85485aa19335cd6d4dab1baa1706eedbcf13|Vosotros sois gatos
spanish|7e2a761b9de0544e59159eb873ddf3da7332181fd10d21e14d8a6d14507e7943|Ellos son perros
spanish|4cf40abc47471b27b037d438e294aa8140d08ac26712ab1e0a683862b57e9b10|médico
spanish|a09f467ceae308c76aa28f22b5c5574a83470b434521b38ef0bbefe929ea2fef|bombera
spanish|aead8892dba6d5ba0a2b70a0c730fe29dba6e7c9ca90d62bb0437dd664253cda|granjera
spanish|e47c9e9d9138077e5518aa73b693875538c34ee6a5db12c8587fad63c0ab2124|una médica
spanish|293c36957d38f541cafe59c2c8518217c4158a74557a25ae35a529e579235312|bombero
spanish|cd009ca8498d37c8f29cd3ea35d02cc4adde210ea1efccaf0f7ae022d51597e6|granjeras
spanish|db002c403109eee3b0cbab4f1294d95da0e92cc0533632f7c6531159ebc28527|La médica bebe agua
spanish|dbede50dc38c0c019a6c6df0c400210980047920eab2e5f55804864c7a7d0bff|El camarero trabaja
spanish|c84cdab003e7b205d7a813b0d93232939e8029cef546032a6e272cf949605632|Las bomberas llegan
spanish|9ca9b2493239dc9ad3d73b356a6d5cb2d4b71f0bffde41b51994d72eb13ddc16|El granjero ve los animales
spanish|a17077e4ccef2754eba26575f75f79e2097b27344002e30a8b69d7838983690a|Los enfermeros viven aquí
spanish|a323b6d841ba2797f17afb65bda7acb9a610d77a33a498dd59c5a747dc36a9e7|El cantante canta bien
spanish|998659e6cae9a99cea7c83722de865aa583de30464f9d183e71580f5bc82589f|¡Buenos días!
spanish|505108e85d4ef00bc18b32f53a897a157d97153d919e8aba70970139d4bcbe02|Buenos días, yo soy Cecilia.
spanish|30df4bd4de133e35d3588492dc426b2f07c328a7408298b76d3397ae978a4c1d|Yo me llamo José
spanish|98880de2c53f03595e1c96d89c6d70ec4a9a095d46b83537b0c7106423f8f76d|¿Qué tal?
spanish|29d9367d65913d3067f156a73629225d17f913b7a383bce195767b1851b1e18d|¿Qué pasa?
spanish|5a14d5bc6380806048840b7dbfd19a03b143c00e80713e42e80a4edce4f59c7e|Mucho gusto
spanish|e26264761e1ffe5615e821e7ad00a3548b0266161cf45d56a42e9eed421a3f8e|¡Hasta luego!
spanish|62f3279c95eff71832cb4cf6741f71eb77b9b2f2fb30a6521ecf7dcc1ff9cdfb|¿Cómo te llamas?
spanish|a5fafdd15461478c134cab829a34f16c2bc4a5140318a77fdec5f76db3e91d17|¡Buenas tardes!
spanish|1024e80bf373a6e4041608d73fedca914ea582d2c5c09d077678099ef3ffac3d|¡Buenas noches, José!
spanish|73409cbbbf05f5f103992263b0307c4ae9cf4b2b3b97175d9c1f5a8bfc1eb08f|ratón
spanish|5434620e3fd82ab049b3c282c42fad409cacb6b5098f9c715e7049f4afd6df9f|elefante
spanish|e74a2ada412cf4be63b3e7a7d7f3b797952483cabd762ade8737516ab219a6f9|parque
spanish|824856b872c03f584a2bd540d90136365ebfdc75d4cf31a2a91cb6584fbcbe63|el ratón
spanish|31c887405449b1d348f66fa20205f669376e877c526c113853126bd7129a8345|el parque
spanish|5b8c8b07f85267cedd10b991fd56c7ba086b66c1be25800a7d94717d06ec173c|el elefante
spanish|85f0a6a3a7053fb28cdb50fccdfb23d9f15e74637dd7b496bcb33c1ae3a31fae|Cecilia es alta
spanish|355cb9c1d11bfad10dc1f1ab4bce9cc0ab4d7e060f7f50a4a94f9c3823371c9b|Max es alto
spanish|dd4474b3bcc9a3413ac0897a84343bb0518f1d55d6dd76104402d2d8b0d64bac|Yo soy viejo
spanish|a215004ab0c27ded39be25232afee3d47778cfbc3d26c8b3071004b8bb837c5f|Ella es vieja
spanish|b5980b06b8830660c5f1f49cdb5c4f9022a5f33f7af9b0dcbb2d4ce317f29c2b|Él es viejo
spanish|a45e71ac5f4b56a17f943085d0898d05545cb85304dc2af324b9b9e7134ed24e|Yo soy grande
spanish|c5969dac8912dbed61a17143c23bdc6050801748f73bfacc08452cf377be2bfa|Ella es grande
spanish|dd649d62b63f5d7a1d4b7f194cf4d1c0f89e4f49fe0c0de3e68a898aed3ade20|Nosotros somos grandes
spanish|05628db943282698cee2ec2d4c866775e98081ddcb664afb518ad0bea7900d15|Ellas son grandes
spanish|30882bbfa16dac26081b58b213cce85a0419daa04fcc87a82c4ee9b80e0cd185|Ellos son pequeños
spanish|c7bc8cff8845e315f49590aab18e909dbaadd15c6f26a180173a02889f87b37b|Los gatos son pequeños
spanish|ce00540d776059645441b5cc0bfe7f7e550d751e87582da0ad02970dabcfe6fc|Los viejos comen carne
spanish|a4a05d82718ca8769239a2e5dcc55eb1ab9a5ef9b9499e98b16a2ec20c3ec0d6|Max no es bajo
spanish|9f9c5c0931a9a3a109227256dc40af2563f6b54da58afb4c6a989aba582ce865|El perro es pequeño y viejo
spanish|99fa5a350d8deaa5bfc24eda8a669b9f66b1f8dbb9ea501ea1f618ad47f4ac88|El parque es pequeño
spanish|a67bc1285bc4b36ac84d5b6c92a72b42b84d4f354d35438c3110cff7fd2f99f9|El parque es grande
spanish|7e7d363825b9795faf7dcc726fe632fb53160ff3a99d65a55132b7f94b51554b|El ratón es pequeño
spanish|c3c6b8738aa8b25eff7a32b358628e196b4731bb8dd6975ba35aafb1450d7d35|Los elefantes son grandes, los ratones son pequeños
spanish|4c35c15ab7f90c885a5679da5bf4cd83d37fcc79d4588279b2ed6ea9663b2eeb|Los grandes ratones trabajan
spanish|073960e6becce276cefc285e779cd3abd34b831c2ac501c2e2cceffec5117ffe|café
spanish|0df83620258093a0920955db051c69640431d93625350d5456b806c1c6468a0a|vino
spanish|2469b4256c74a73588106e72a39d160ac62b1cb5d51bb43fb587f09edea20c7f|cerveza
spanish|278333a5d6868cb350812832f47df7f278dabf3bd95c9211a7ae6174a7037782|un café
spanish|59c52cdd01c3116d12f1d2dc341b6840f9cb0211f12f35be4cbef88aeeb866f8|el vino
spanish|840031d0f02c20b3f7ba4703bb5e73823f05cdd62d9a734eb7314bc49749988c|¿Te gusta el café?
spanish|b715efec5ad5e3b7e4623e2572b3c240aafcc46bc335533274f60895b3270453|Me gusta la pasta
spanish|38e792d86005e0da914c6c49dba514502db9c00491b54ca2e641b73a0fa89456|Me gusta la cerveza
spanish|42b21c41eb40d26dc79328c8546c6e418e434016c12b8f7ee54839e8982fb9ab|No me gusta el vino
spanish|5204434fc8e49cb9dbe8a57879032d72e468f4ee30521f04f4a46d7ee5a38946|Él no come carne
spanish|11923b4e0fcc7cf1cc75169ad302db06f5dbb2eb69a2bcd3e6f36dc8b9a194fd|Yo bebo vino
spanish|19f25f66a8e529d7fe1dcf119d9af860c97a3cbd10aaec3d63c28aafd1110f30|Cecilia no come pasta
spanish|66e0e6557b1bccd07385aac0278e8c267a279cddb7099fa92ca6c671ae1c9af8|¡Una cerveza, por favor!
spanish|f05399eaa6671670db6019a4b6bf29dec647e58a596b3d2118db5e66086c39b8|¿Te gusta el vino?
spanish|1d97a120edda450de2e55dc1f090a78b62d2b10ee825dbf45318d4508b216cf9|¿No te gusta el pan?
spanish|0a57e9600123397a914cdda6cf29556c394546ad32f081e6a57b2ce45caf28eb|Yo soy un estudiante
spanish|667a7d6b4a737edf3d48266d446b8c5fcb7bdaaf0e0a61cf23236cbe518b9884|Yo estoy en la escuela
spanish|39a07a7956d15daa165467bb8641badab43c9f31b739db7a36f0f22c0135769c|Ella es enfermera
spanish|fc68ea3d55ef479e685f61faa5b0596dc70a733df4c5c7ab64f4af410e55abc1|Ella está enferma
spanish|546810bac126d8c2bc317c7746847311f85c09795a986b80761f8034a68aa490|Nosotras estamos en la ciudad
spanish|182bed79a476df26caa0f793f3d46eb73cc7a88c46d7604c9989fdb4d3ee7dbc|El gato está limpio
spanish|1368d1e685dd6535861a9da9c4f7c858425021911242ff0463a6a897ff8a11ff|Ellos están listos
spanish|83629b87d410b29c13a47b67817209e1e004a5390cdf5ff9d9bd2a450839936c|Ellos son listos
spanish|2a8cd6c33a66c53d5eda66985af0b016528764165c4abc1500701eeb8699e916|¿Estáis contentas?
spanish|3685f0f09e050dfa884b6cedf7e2ca18a987fe233ff5cb908183a7fb38860e5c|¿Sois médicas?
spanish|ac008105a4715f7359517e6f9c2e40275cfbf5eb14c2372d4b9b66ba608f90ac|Nosotros estamos cocinando la cena
spanish|17c68a0f793a3661c9a0f11ba01a672909c0b9afdd3ded2f9270b4c1ff7d66e4|Yo estoy haciendo este ejercicio
spanish|7fb652e92af9d364b848b0843e7388808006756001171de5ab4f6adbf7e318bc|Ellos están jugando
spanish|26996b9c353d9699baaa713e715ce4f178e7957e7654686969a4b18879f84b1f|Estás escuchando?
spanish|e2bccbfc98bc0c005dcbc08778956d94e540d55e0651acb9bdffa733054232fc|Estás aprendiendo mucho
spanish|993e5d549c9084155f2f1b58787ed9e25dfdf9376ef82ba956a1589e87bea26e|El pato está abrazando al gato
spanish|5e2d4d64393fd21dd3ce0fc45fdd8c1f712ccde5fd4bf88b0673b48f5a138200|Ella está nadando en el mar
spanish|6753f9e1b90a23f66608b573af5bf4be02a6c0746f9c41f4eb29c099543c97b9|Él está comiendo chocolate
spanish|4f0ac8002e210abf5461eae921450b15afb45d5ac24db36d6dd71ad2d3ff2f46|Están escribiendo una carta?
spanish|0b9ae829fcebaa67fb0b9a4f048296f2cf7156f468764f8f5cafde9e706125d0|Nosotras vamos al parque
spanish|f04f3a62b618414b8acd55914121b4973cfd19299a84ab29343b97e0ca7f10d5|Yo estoy cantando una canción
